variant,normal_score,flipped_score,antisym_score,symmetric_order_score,backbone,pair_index,dataset_index
attention_with_norm,-0.48721057176589966,3.724918842315674,-2.1060647070407867,1.618854135274887,Ouro RLTT local,170,
attention_without_norm,0.11550785601139069,3.9928672313690186,-1.938679687678814,2.0541875436902046,Ouro RLTT local,170,
mean_with_norm,-0.717189371585846,3.7225968837738037,-2.219893127679825,1.5027037560939789,Ouro RLTT local,170,
mean_without_norm,-0.06443142145872116,3.863375425338745,-1.9639034233987331,1.899472001940012,Ouro RLTT local,170,
attention_with_norm,4.047170639038086,-0.8842400908470154,2.4657053649425507,1.5814652740955353,Ouro RLTT local,171,
attention_without_norm,4.144903659820557,-0.5391026735305786,2.3420031666755676,1.802900493144989,Ouro RLTT local,171,
mean_with_norm,4.043545246124268,-1.0726056098937988,2.558075428009033,1.4854698181152344,Ouro RLTT local,171,
mean_without_norm,4.126987934112549,-0.7224612832069397,2.4247246086597443,1.7022633254528046,Ouro RLTT local,171,
attention_with_norm,1.7509455680847168,0.898206353187561,0.4263696074485779,1.324575960636139,Ouro RLTT local,172,
attention_without_norm,2.0488674640655518,1.3600869178771973,0.34439027309417725,1.7044771909713745,Ouro RLTT local,172,
mean_with_norm,1.3172733783721924,1.3422054052352905,-0.012466013431549072,1.3297393918037415,Ouro RLTT local,172,
mean_without_norm,1.5729495286941528,1.673316478729248,-0.05018347501754761,1.6231330037117004,Ouro RLTT local,172,
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,173,
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,173,
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,173,
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,173,
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,174,
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,174,
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,174,
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,174,
attention_with_norm,1.8949317932128906,0.5737727880477905,0.66057950258255,1.2343522906303406,Ouro RLTT local,175,
attention_without_norm,2.352095365524292,1.180213451385498,0.585940957069397,1.766154408454895,Ouro RLTT local,175,
mean_with_norm,1.7933837175369263,0.34340614080429077,0.7249887883663177,1.0683949291706085,Ouro RLTT local,175,
mean_without_norm,2.096437692642212,1.1896618604660034,0.45338791608810425,1.6430497765541077,Ouro RLTT local,175,
attention_with_norm,1.4712601900100708,0.6003606915473938,0.4354497492313385,1.0358104407787323,Ouro RLTT local,176,
attention_without_norm,1.9190382957458496,1.344038963317871,0.28749966621398926,1.6315386295318604,Ouro RLTT local,176,
mean_with_norm,1.231539249420166,0.8852773308753967,0.17313095927238464,1.0584082901477814,Ouro RLTT local,176,
mean_without_norm,1.6362135410308838,1.405707597732544,0.11525297164916992,1.5209605693817139,Ouro RLTT local,176,
attention_with_norm,0.6037976145744324,1.2310903072357178,-0.3136463463306427,0.9174439609050751,Ouro RLTT local,177,
attention_without_norm,1.184396743774414,1.9749021530151367,-0.39525270462036133,1.5796494483947754,Ouro RLTT local,177,
mean_with_norm,0.6884933710098267,1.3300421237945557,-0.3207743763923645,1.0092677474021912,Ouro RLTT local,177,
mean_without_norm,1.052599310874939,1.8284804821014404,-0.38794058561325073,1.4405398964881897,Ouro RLTT local,177,
attention_with_norm,0.15834806859493256,2.4619810581207275,-1.1518164947628975,1.31016456335783,Ouro RLTT local,178,
attention_without_norm,0.8823455572128296,2.6792280673980713,-0.8984412550926208,1.7807868123054504,Ouro RLTT local,178,
mean_with_norm,0.1987328976392746,2.152895212173462,-0.9770811572670937,1.1758140549063683,Ouro RLTT local,178,
mean_without_norm,0.7128109335899353,2.395885944366455,-0.8415375053882599,1.5543484389781952,Ouro RLTT local,178,
attention_with_norm,1.7151650190353394,0.5159323811531067,0.5996163189411163,1.115548700094223,Ouro RLTT local,179,
attention_without_norm,2.3256356716156006,1.3093156814575195,0.5081599950790405,1.81747567653656,Ouro RLTT local,179,
mean_with_norm,0.93952876329422,1.0797861814498901,-0.07012870907783508,1.009657472372055,Ouro RLTT local,179,
mean_without_norm,1.8760755062103271,1.5533959865570068,0.16133975982666016,1.714735746383667,Ouro RLTT local,179,
attention_with_norm,2.858112096786499,-0.7443291544914246,1.8012206256389618,1.0568914711475372,Ouro RLTT local,180,
attention_without_norm,2.9742958545684814,0.4500083029270172,1.2621437758207321,1.7121520787477493,Ouro RLTT local,180,
mean_with_norm,2.420323610305786,-0.13512562215328217,1.2777246162295341,1.142598994076252,Ouro RLTT local,180,
mean_without_norm,2.5780436992645264,0.783557116985321,0.8972432911396027,1.6808004081249237,Ouro RLTT local,180,
attention_with_norm,0.8861157298088074,1.3614526987075806,-0.2376684844493866,1.123784214258194,Ouro RLTT local,181,
attention_without_norm,1.3731803894042969,1.6161155700683594,-0.12146759033203125,1.4946479797363281,Ouro RLTT local,181,
mean_with_norm,0.9345636367797852,1.1917259693145752,-0.12858116626739502,1.0631448030471802,Ouro RLTT local,181,
mean_without_norm,1.3557682037353516,1.4222733974456787,-0.033252596855163574,1.3890208005905151,Ouro RLTT local,181,
attention_with_norm,2.3088173866271973,0.26356104016304016,1.0226281732320786,1.2861892133951187,Ouro RLTT local,182,
attention_without_norm,2.4932544231414795,1.3689090013504028,0.5621727108955383,1.9310817122459412,Ouro RLTT local,182,
mean_with_norm,2.5693819522857666,0.07002922892570496,1.2496763616800308,1.3197055906057358,Ouro RLTT local,182,
mean_without_norm,2.877171277999878,1.0401759147644043,0.9184976816177368,1.9586735963821411,Ouro RLTT local,182,
attention_with_norm,2.0180270671844482,0.38907313346862793,0.8144769668579102,1.203550100326538,Ouro RLTT local,183,
attention_without_norm,2.6172120571136475,1.2008085250854492,0.7082017660140991,1.9090102910995483,Ouro RLTT local,183,
mean_with_norm,1.5715343952178955,0.7900674939155579,0.3907334506511688,1.1808009445667267,Ouro RLTT local,183,
mean_without_norm,1.916089653968811,1.6918599605560303,0.11211484670639038,1.8039748072624207,Ouro RLTT local,183,
attention_with_norm,3.0607426166534424,-0.482175350189209,1.7714589834213257,1.2892836332321167,Ouro RLTT local,184,
attention_without_norm,3.2066657543182373,0.011668928898870945,1.5974984127096832,1.6091673416085541,Ouro RLTT local,184,
mean_with_norm,2.889021873474121,-0.16845504939556122,1.5287384614348412,1.36028341203928,Ouro RLTT local,184,
mean_without_norm,2.9958760738372803,0.25315043330192566,1.3713628202676773,1.624513253569603,Ouro RLTT local,184,
attention_with_norm,1.8076326847076416,0.9497440457344055,0.42894431948661804,1.3786883652210236,Ouro RLTT local,185,
attention_without_norm,2.232874631881714,1.4218332767486572,0.4055206775665283,1.8273539543151855,Ouro RLTT local,185,
mean_with_norm,1.2432506084442139,1.150301456451416,0.046474575996398926,1.196776032447815,Ouro RLTT local,185,
mean_without_norm,1.7609615325927734,1.585107445716858,0.08792704343795776,1.6730344891548157,Ouro RLTT local,185,
attention_with_norm,1.639389157295227,1.099491834640503,0.26994866132736206,1.369440495967865,Ouro RLTT local,186,
attention_without_norm,2.102694511413574,1.7246404886245728,0.18902701139450073,1.9136675000190735,Ouro RLTT local,186,
mean_with_norm,0.6597551107406616,1.557853102684021,-0.4490489959716797,1.1088041067123413,Ouro RLTT local,186,
mean_without_norm,1.680018663406372,1.9389328956604004,-0.12945711612701416,1.8094757795333862,Ouro RLTT local,186,
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,187,
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,187,
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,187,
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro RLTT local,187,
attention_with_norm,1.8043015003204346,0.6906387805938721,0.5568313598632812,1.2474701404571533,Ouro RLTT local,188,
attention_without_norm,1.914949893951416,1.0135232210159302,0.4507133364677429,1.464236557483673,Ouro RLTT local,188,
mean_with_norm,1.8644516468048096,0.580489456653595,0.6419810950756073,1.2224705517292023,Ouro RLTT local,188,
mean_without_norm,1.9823582172393799,0.9852442145347595,0.4985570013523102,1.4838012158870697,Ouro RLTT local,188,
attention_with_norm,-0.05927285552024841,1.671201229095459,-0.8652370423078537,0.8059641867876053,Ouro RLTT local,189,
attention_without_norm,0.8559003472328186,2.1759719848632812,-0.6600358188152313,1.51593616604805,Ouro RLTT local,189,
mean_with_norm,0.017949074506759644,1.7082817554473877,-0.845166340470314,0.8631154149770737,Ouro RLTT local,189,
mean_without_norm,0.6074633598327637,2.128932476043701,-0.7607345581054688,1.3681979179382324,Ouro RLTT local,189,
attention_with_norm,0.1005702093243599,2.3171932697296143,-1.1083115302026272,1.208881739526987,Ouro RLTT local,190,
attention_without_norm,0.7851130366325378,2.7547531127929688,-0.9848200380802155,1.7699330747127533,Ouro RLTT local,190,
mean_with_norm,0.4110627770423889,1.5387487411499023,-0.5638429820537567,0.9749057590961456,Ouro RLTT local,190,
mean_without_norm,0.8197512626647949,1.914332389831543,-0.547290563583374,1.367041826248169,Ouro RLTT local,190,
attention_with_norm,0.416635662317276,1.549678087234497,-0.5665212124586105,0.9831568747758865,Ouro RLTT local,191,
attention_without_norm,1.3013346195220947,2.1030094623565674,-0.40083742141723633,1.702172040939331,Ouro RLTT local,191,
mean_with_norm,0.2969566285610199,1.438368558883667,-0.5707059651613235,0.8676625937223434,Ouro RLTT local,191,
mean_without_norm,1.3038322925567627,1.9061473608016968,-0.30115753412246704,1.6049898266792297,Ouro RLTT local,191,
attention_with_norm,1.7729518413543701,0.5841963291168213,0.5943777561187744,1.1785740852355957,Ouro RLTT local,192,
attention_without_norm,2.1592166423797607,1.5018447637557983,0.3286859393119812,1.8305307030677795,Ouro RLTT local,192,
mean_with_norm,1.4680724143981934,0.7559269070625305,0.3560727536678314,1.111999660730362,Ouro RLTT local,192,
mean_without_norm,2.068880796432495,1.5278702974319458,0.27050524950027466,1.7983755469322205,Ouro RLTT local,192,
attention_with_norm,1.3152471780776978,1.7166160345077515,-0.20068442821502686,1.5159316062927246,Ouro RLTT local,193,
attention_without_norm,1.6175389289855957,2.380495309829712,-0.3814781904220581,1.9990171194076538,Ouro RLTT local,193,
mean_with_norm,1.5045816898345947,0.9006078839302063,0.3019869029521942,1.2025947868824005,Ouro RLTT local,193,
mean_without_norm,1.8022241592407227,1.8184263706207275,-0.008101105690002441,1.810325264930725,Ouro RLTT local,193,
attention_with_norm,1.6648540496826172,1.0146503448486328,0.3251018524169922,1.339752197265625,Ouro RLTT local,194,
attention_without_norm,2.2926409244537354,1.4541683197021484,0.41923630237579346,1.873404622077942,Ouro RLTT local,194,
mean_with_norm,1.488257884979248,1.2380037307739258,0.12512707710266113,1.363130807876587,Ouro RLTT local,194,
mean_without_norm,2.0606229305267334,1.6635955572128296,0.1985136866569519,1.8621092438697815,Ouro RLTT local,194,
attention_with_norm,3.1060521602630615,-0.015771739184856415,1.560911949723959,1.5451402105391026,Ouro RLTT local,195,
attention_without_norm,3.203644275665283,0.48129957914352417,1.3611723482608795,1.8424719274044037,Ouro RLTT local,195,
mean_with_norm,2.7678334712982178,-0.04634369537234306,1.4070885833352804,1.3607448879629374,Ouro RLTT local,195,
mean_without_norm,2.857531785964966,0.3992726802825928,1.2291295528411865,1.6284022331237793,Ouro RLTT local,195,
attention_with_norm,2.4970476627349854,0.9589385390281677,0.7690545618534088,1.7279931008815765,Ouro RLTT local,196,
attention_without_norm,1.971391201019287,1.7017807960510254,0.13480520248413086,1.8365859985351562,Ouro RLTT local,196,
mean_with_norm,2.2569124698638916,0.9207378029823303,0.6680873334407806,1.588825136423111,Ouro RLTT local,196,
mean_without_norm,2.178288459777832,1.77998948097229,0.199149489402771,1.979138970375061,Ouro RLTT local,196,
attention_with_norm,3.897325277328491,-0.9095792770385742,2.4034522771835327,1.4938730001449585,Ouro RLTT local,197,
attention_without_norm,4.003896236419678,-0.2782210409641266,2.141058638691902,1.8628375977277756,Ouro RLTT local,197,
mean_with_norm,3.5716707706451416,-0.8314298391342163,2.201550304889679,1.3701204657554626,Ouro RLTT local,197,
mean_without_norm,3.692570686340332,-0.2336059957742691,1.9630883410573006,1.7294823452830315,Ouro RLTT local,197,
attention_with_norm,1.9891670942306519,0.3530096411705017,0.8180787265300751,1.1710883677005768,Ouro RLTT local,198,
attention_without_norm,2.2517130374908447,1.3838281631469727,0.43394243717193604,1.8177706003189087,Ouro RLTT local,198,
mean_with_norm,0.8412866592407227,1.4821243286132812,-0.3204188346862793,1.161705493927002,Ouro RLTT local,198,
mean_without_norm,1.6592315435409546,2.001030206680298,-0.17089933156967163,1.8301308751106262,Ouro RLTT local,198,
attention_with_norm,0.4159174859523773,1.600811243057251,-0.5924468785524368,1.0083643645048141,Ouro RLTT local,199,
attention_without_norm,1.6996593475341797,1.8541380167007446,-0.07723933458328247,1.7768986821174622,Ouro RLTT local,199,
mean_with_norm,0.3996012806892395,1.4949326515197754,-0.5476656854152679,0.9472669661045074,Ouro RLTT local,199,
mean_without_norm,1.422224521636963,1.9895679950714111,-0.2836717367172241,1.705896258354187,Ouro RLTT local,199,
attention_with_norm,1.0897705554962158,1.5052762031555176,-0.20775282382965088,1.2975233793258667,Base Ouro 2.6B,0,68
attention_without_norm,1.568447232246399,2.233469009399414,-0.33251088857650757,1.9009581208229065,Base Ouro 2.6B,0,68
mean_with_norm,1.2045475244522095,1.493666648864746,-0.1445595622062683,1.3491070866584778,Base Ouro 2.6B,0,68
mean_without_norm,1.538021445274353,2.25815486907959,-0.3600667119026184,1.8980881571769714,Base Ouro 2.6B,0,68
attention_with_norm,2.274852991104126,0.2681821286678314,1.0033354312181473,1.2715175598859787,Base Ouro 2.6B,1,90
attention_without_norm,2.6938064098358154,0.8091189861297607,0.9423437118530273,1.751462697982788,Base Ouro 2.6B,1,90
mean_with_norm,2.223935842514038,0.17331711947917938,1.0253093615174294,1.1986264809966087,Base Ouro 2.6B,1,90
mean_without_norm,2.555145025253296,0.508997917175293,1.0230735540390015,1.5320714712142944,Base Ouro 2.6B,1,90
attention_with_norm,2.034024953842163,0.2800248861312866,0.8770000338554382,1.1570249199867249,Base Ouro 2.6B,2,178
attention_without_norm,2.243842840194702,0.6567128300666809,0.7935650050640106,1.4502778351306915,Base Ouro 2.6B,2,178
mean_with_norm,1.418073296546936,1.3307801485061646,0.04364657402038574,1.3744267225265503,Base Ouro 2.6B,2,178
mean_without_norm,1.8204269409179688,1.5402545928955078,0.14008617401123047,1.6803407669067383,Base Ouro 2.6B,2,178
attention_with_norm,1.4932774305343628,1.273993968963623,0.10964173078536987,1.383635699748993,Base Ouro 2.6B,3,248
attention_without_norm,1.8090221881866455,2.141124725341797,-0.16605126857757568,1.9750734567642212,Base Ouro 2.6B,3,248
mean_with_norm,1.7654356956481934,0.6990814208984375,0.5331771373748779,1.2322585582733154,Base Ouro 2.6B,3,248
mean_without_norm,2.002192497253418,1.6863352060317993,0.15792864561080933,1.8442638516426086,Base Ouro 2.6B,3,248
attention_with_norm,1.269397497177124,1.1130640506744385,0.07816672325134277,1.1912307739257812,Base Ouro 2.6B,4,281
attention_without_norm,2.0553712844848633,1.618666648864746,0.2183523178100586,1.8370189666748047,Base Ouro 2.6B,4,281
mean_with_norm,-0.35812413692474365,2.820467233657837,-1.5892956852912903,1.2311715483665466,Base Ouro 2.6B,4,281
mean_without_norm,0.6719311475753784,2.8912720680236816,-1.1096704602241516,1.78160160779953,Base Ouro 2.6B,4,281
attention_with_norm,1.2236757278442383,1.226670503616333,-0.0014973878860473633,1.2251731157302856,Base Ouro 2.6B,5,372
